unixtime,posx,posy,posz,velx,vely,velz,q1,q2,q3,q4
1775555392.398305,-424951602.2744,-1075344094.398,-600639451.8091,788.9,1390.0,544.4,-0.0357116535306,-0.03785363212228,0.5936539173126,-0.8030359745026
1775555452.449491,-424904250.0832,-1075260678.443,-600606783.1299,789.6,1390.0,544.6,-0.03341558948159,-0.03728248551488,0.5970282554626,-0.8006563782692
1775555512.411981,-424856857.9642,-1075177252.525,-600574105.5662,790.3,1391.0,544.7,-0.03110917657614,-0.03669349104166,0.6006943583488,-0.7980301380157
1775555572.418632,-424809426.0042,-1075093816.609,-600541419.1074,790.9,1391.0,544.9,-0.02885811589658,-0.03612454235554,0.604630947113,-0.7951626777649
1775555632.384357,-424761954.2914,-1075010370.664,-600508723.7425,791.6,1391.0,545.0,-0.02664269506931,-0.03552720695734,0.6088321208954,-0.7920551896095
1775555692.496084,-424714442.9135,-1074926914.652,-600476019.4602,792.2,1391.0,545.2,-0.02446018159389,-0.03492594882846,0.6132590174675,-0.7887301445007
1775555752.591962,-424666891.9572,-1074843448.534,-600443306.275,792.9,1391.0,545.3,-0.02217123657465,-0.03441477939487,0.6155205368996,-0.787056863308
1775555812.474991,-424619301.5115,-1074759972.27,-600410584.1997,793.6,1391.0,545.5,-0.01964801363647,-0.03415909409523,0.6129204630852,-0.789161324501
1775555873.472275,-424570877.4395,-1074675094.241,-600377307.5531,794.2,1392.0,545.6,-0.01701752655208,-0.03418462350965,0.6111895442009,-0.7905625700951
1775555934.361314,-424522412.7276,-1074590205.677,-600344021.6416,794.9,1392.0,545.8,-0.01421597506851,-0.03456616774201,0.610493183136,-0.791139125824
1775555994.390603,-424474703.0139,-1074506698.478,-600311272.3689,795.5,1392.0,545.9,-0.01144486293197,-0.03519139811397,0.6106171011925,-0.79106092453
1775556055.495304,-424426157.9534,-1074421788.907,-600277968.0467,796.2,1392.0,546.1,-0.008552119135857,-0.03602708131075,0.6114421486855,-0.7904222607613
1775556116.470876,-424377572.5193,-1074336868.7,-600244654.4296,796.9,1392.0,546.2,-0.005653625354171,-0.03706431388855,0.6128970980644,-0.7892727255821
1775556177.343146,-424328946.797,-1074251937.819,-600211331.5068,797.5,1392.0,546.4,-0.002697929507121,-0.03823611885309,0.6149121522903,-0.7876635193825
1775556238.368043,-424280280.8803,-1074166996.225,-600177999.2871,798.2,1393.0,546.5,0.0004187699814793,-0.0396245829761,0.6151815056801,-0.7873889803886
1775556299.345765,-424231574.7243,-1074082043.365,-600144657.5126,798.8,1393.0,546.7,0.003865705104545,-0.04121611639857,0.6105527877808,-0.7908928990364
1775556360.489543,-424182828.659,-1073997080.173,-600111306.6398,799.5,1393.0,546.8,0.007288406137377,-0.04294293746352,0.6063698530197,-0.7939888834953
1775556420.372034,-424134842.7554,-1073913499.385,-600078493.4073,800.1,1393.0,547.0,0.006246525794268,-0.03909236192703,0.6026175618172,-0.7970475554466
1775556481.471851,-424086017.4942,-1073828514.738,-600045123.9683,800.8,1393.0,547.1,0.004612496122718,-0.03461735695601,0.5991894602776,-0.7998452186584
1775556541.354089,-424037953.9062,-1073744912.754,-600012292.4504,801.4,1394.0,547.3,0.002944542560726,-0.03028966858983,0.5962169766426,-0.8022463321686
1775556602.440328,-423989049.844,-1073659906.495,-599978904.403,802.1,1394.0,547.4,0.001174578559585,-0.02602564543486,0.5935536026955,-0.8043726682663
1775556663.322242,-423940106.1837,-1073574889.292,-599945506.9595,802.7,1394.0,547.6,-0.0006790206534788,-0.02185721881688,0.5912541151047,-0.8061888217926
1775556723.403079,-423891926.3845,-1073491255.176,-599912647.8562,803.4,1394.0,547.7,-0.002574399812147,-0.01784091629088,0.5893421769142,-0.8076823949814
1775556784.389952,-423842904.4262,-1073406216.163,-599879231.7384,804.0,1394.0,547.9,-0.004595739766955,-0.01379403471947,0.5877531170845,-0.808909714222
1775556845.368029,-423793843.1225,-1073321166.109,-599845806.1913,804.7,1394.0,548.0,-0.006660358514637,-0.009798422455788,0.5864793658257,-0.8098775148392
1775556906.401322,-423744742.5542,-1073236104.98,-599812371.2041,805.3,1395.0,548.2,-0.008817379362881,-0.005858688615263,0.5855127573013,-0.8105940818787
1775556966.403885,-423696408.7434,-1073152427.507,-599779475.1181,805.9,1395.0,548.4,-0.01098826806992,-0.002041658153757,0.5848380923271,-0.8110730648041
1775557027.408591,-423647230.5408,-1073067344.304,-599746021.3673,806.6,1395.0,548.5,-0.01328050158918,0.001789854140952,0.5844284892082,-0.8113345503807
1775557088.323958,-423598013.3248,-1072982249.928,-599712558.1425,807.2,1395.0,548.7,-0.01561568398029,0.005612023174763,0.5842947363853,-0.8113718628883
1775557149.338794,-423548757.0464,-1072897143.833,-599679085.1527,807.9,1395.0,548.8,-0.01803488843143,0.009385238401592,0.584431707859,-0.8111881613731
1775557210.459374,-423499462.0328,-1072812026.941,-599645602.9043,808.5,1396.0,549.0,-0.02025802060962,0.01311530359089,0.5853069424629,-0.810452580452
1775557271.336315,-423450128.2535,-1072726898.775,-599612111.14,809.1,1396.0,549.1,-0.0220459010452,0.01675471290946,0.5872647166252,-0.8089211583138
1775557332.317878,-423400755.7921,-1072641759.304,-599578609.8506,809.8,1396.0,549.3,-0.02350212819874,0.02035481110215,0.5900233983994,-0.8067873120308
1775557392.463182,-423352155.1099,-1072558004.576,-599545648.4854,810.4,1396.0,549.5,-0.02471135929227,0.02383751235902,0.5934064388275,-0.8041703701019
1775557453.234488,-423302706.1479,-1072472842.573,-599512128.2715,811.0,1396.0,549.6,-0.02577033266425,0.02727809175849,0.5974542498589,-0.8010244965553
1775557514.320746,-423253218.7437,-1072387669.169,-599478598.5027,811.6,1396.0,549.8,-0.02661493234336,0.0308355987072,0.6020723581314,-0.7974018454552
1775557575.238038,-423203693.0138,-1072302484.295,-599445059.1784,812.3,1397.0,549.9,-0.02328379824758,0.0290531758219,0.6069660186768,-0.7938551902771
1775557636.249233,-423154129.0094,-1072217287.948,-599411510.2829,812.9,1397.0,550.1,-0.01882852427661,0.02605635114014,0.6122687458992,-0.7899959087372
1775557697.223494,-423104526.7964,-1072132080.093,-599377951.8194,813.5,1397.0,550.2,-0.01434496697038,0.02294720709324,0.6158792376518,-0.7873756289482
1775557758.222425,-423054886.4536,-1072046860.686,-599344383.8145,814.1,1397.0,550.4,-0.009875888936222,0.01963556557894,0.6143226027489,-0.7887488007545
1775557819.348901,-423005207.9322,-1071961629.201,-599310805.9199,814.8,1397.0,550.6,-0.005341953597963,0.01628487557173,0.6131288409233,-0.7897969484329
1775557880.284659,-422955491.5488,-1071876386.558,-599277218.65,815.4,1398.0,550.7,-0.000720756710507,0.01295693032444,0.6122872233391,-0.7905288934708
1775557941.290328,-422905737.272,-1071791132.281,-599243621.75,816.0,1398.0,550.9,0.003993533551693,0.009648060426116,0.6117756962776,-0.7909623384476
1775558002.359742,-422855945.1777,-1071705866.337,-599210015.2095,816.6,1398.0,551.0,0.008728321641684,0.006296873558313,0.611564040184,-0.7911217212677
1775558063.23701,-422806115.3407,-1071620588.697,-599176399.0189,817.2,1398.0,551.2,0.01351286284626,0.002961026271805,0.6116706132889,-0.7909916043282
1775558124.281052,-422756247.8419,-1071535299.329,-599142773.1661,817.9,1398.0,551.3,0.01832051575184,-0.0003459745785221,0.6120730638504,-0.7905889153481
1775558185.21364,-422706342.7531,-1071449998.196,-599109137.6413,818.5,1399.0,551.5,0.02325629815459,-0.00362213444896,0.6127241253853,-0.7899463176727
1775558246.142268,-422656400.155,-1071364685.271,-599075492.432,819.1,1399.0,551.6,0.02817247062922,-0.006922965403646,0.6136322617531,-0.7890588641167
1775558307.175119,-422606420.1189,-1071279360.518,-599041837.5321,819.7,1399.0,551.8,0.03310041129589,-0.01018898095936,0.6147723793983,-0.7879438400269
1775558368.235448,-422556402.7213,-1071194023.908,-599008172.9227,820.3,1399.0,552.0,0.03809549659491,-0.01352676749229,0.6160874962807,-0.7866396903992
1775558429.179897,-422506347.9141,-1071108674.884,-598974498.365,820.9,1399.0,552.1,0.04324980825186,-0.01667919382453,0.6132062077522,-0.7885615825653
1775558490.183596,-422456255.9516,-1071023314.395,-598940814.3438,821.5,1400.0,552.3,0.04390455782413,-0.01386396680027,0.6073373556137,-0.7931087613106
1775558551.242914,-422406126.8203,-1070937941.964,-598907120.6076,822.2,1400.0,552.5,0.03904325142503,-0.01339587941766,0.6016949415207,-0.7976586818695
1775558612.210037,-422355960.6185,-1070852557.552,-598873417.1236,822.8,1400.0,552.6,0.03251146897674,-0.01476466283202,0.5969876050949,-0.8014554381371
1775558673.668089,-422305757.4332,-1070767161.124,-598839703.8775,823.4,1400.0,552.8,0.02623266540468,-0.01649967208505,0.5930752754211,-0.804550409317
1775558734.291612,-422255517.3368,-1070681752.653,-598805980.8589,824.0,1400.0,552.9,0.02011413872242,-0.01855462417006,0.5898160338402,-0.8070738315582
1775558795.242684,-422205240.4021,-1070596332.103,-598772248.0565,824.6,1400.0,553.1,0.01411645114422,-0.02089454233646,0.587123811245,-0.8091043233871
1775558856.252006,-422154926.7035,-1070510899.448,-598738505.4606,825.2,1401.0,553.2,0.008233890868723,-0.02347712218761,0.5849485993385,-0.8106887340546
1775558917.279903,-422104576.3136,-1070425454.652,-598704753.0606,825.8,1401.0,553.4,0.002449828898534,-0.02623452804983,0.5832603573799,-0.8118578195572
1775558978.244345,-422054189.302,-1070339997.691,-598670990.8495,826.4,1401.0,553.6,-0.003286552149802,-0.02921081520617,0.5820085406303,-0.8126512169838
1775559039.119533,-422003765.6198,-1070254528.017,-598637218.5317,827.0,1401.0,553.8,-0.008899906650186,-0.03231140598655,0.5813647508621,-0.8129525184631
1775559100.262154,-421953305.57,-1070169046.555,-598603436.6229,827.6,1402.0,553.9,-0.01454080268741,-0.03544583544135,0.5810520648956,-0.8129641413689
1775559161.162912,-421902809.1128,-1070083552.833,-598569644.8692,828.2,1402.0,554.1,-0.02025226317346,-0.03858268260956,0.5810100436211,-0.8127290606499
1775559222.132618,-421852276.3263,-1069998046.819,-598535843.263,828.8,1402.0,554.2,-0.02603108622134,-0.04170056805015,0.5812593698502,-0.8122321367264
1775559283.126058,-421801707.2791,-1069912528.483,-598502031.7916,829.4,1402.0,554.4,-0.03194000199437,-0.04481028020382,0.581780731678,-0.8114820122719
1775559344.154278,-421751102.0712,-1069826997.784,-598468210.4159,829.9,1402.0,554.5,-0.03086286596954,-0.04352263733745,0.5825132727623,-0.8110681772232
1775559405.08079,-421700460.7487,-1069741454.696,-598434379.1501,830.5,1402.0,554.7,-0.02899676933885,-0.04183030501008,0.5834611654282,-0.8105445504189
1775559466.242402,-421649783.3745,-1069655899.197,-598400537.99,831.1,1403.0,554.9,-0.02720995247364,-0.04000214859843,0.5846121907234,-0.8098691701889
1775559527.343559,-421599070.0171,-1069570331.252,-598366686.9243,831.7,1403.0,555.0,-0.02556523866951,-0.03823183849454,0.5860459208488,-0.8089715242386
1775559588.220061,-421548320.7514,-1069484750.836,-598332825.9396,832.3,1403.0,555.2,-0.02402707189322,-0.03640967607498,0.5877098441124,-0.8078949451447
1775559649.106581,-421497535.5149,-1069399157.402,-598298954.7492,832.9,1403.0,555.4,-0.02260502800345,-0.03460008278489,0.5895981192589,-0.8066386580467
1775559710.155909,-421446714.6137,-1069313551.875,-598265073.8628,833.5,1404.0,555.5,-0.0212516374886,-0.03274403512478,0.5916888713837,-0.8052207827568
1775559771.063821,-421395858.0062,-1069227933.782,-598231183.0277,834.1,1404.0,555.7,-0.01997275650501,-0.03087784908712,0.5939732789993,-0.80364382267
1775559832.181046,-421344965.7615,-1069142303.094,-598197282.234,834.6,1404.0,555.9,-0.01879046857357,-0.02900763228536,0.5964453816414,-0.8019092082977
1775559893.085291,-421294037.9493,-1069056659.783,-598163371.4694,835.2,1404.0,556.0,-0.01760915666819,-0.02715001069009,0.5991922616959,-0.7999508976936
1775559954.110714,-421243074.639,-1068971003.813,-598129450.7172,835.8,1404.0,556.2,-0.01603216305375,-0.02544314414263,0.6029512882233,-0.7972109913826
1775560015.097713,-421192075.8942,-1068885335.157,-598095519.9691,836.4,1405.0,556.3,-0.01420311909169,-0.02387033216655,0.6075057983398,-0.7938294410706
1775560075.943943,-421141041.7862,-1068799653.786,-598061579.2137,837.0,1405.0,556.5,-0.01218743436038,-0.022395754233,0.612703025341,-0.7899018526077
1775560137.001465,-421089972.38,-1068713959.666,-598027628.4624,837.5,1405.0,556.7,-0.009949035942554,-0.02102334611118,0.6166239380836,-0.786914229393
1775560198.0626,-421038867.7447,-1068628252.753,-597993667.7413,838.1,1405.0,556.8,-0.007446297910064,-0.01990667916834,0.6152981519699,-0.78800791502
1775560259.054873,-420987732.01,-1068542539.551,-597959699.4925,838.7,1405.0,557.0,-0.004835424479097,-0.01881703734398,0.6144674420357,-0.7887029051781
1775560320.07304,-420936557.0927,-1068456806.928,-597925718.6532,839.3,1406.0,557.2,-0.002166777616367,-0.01778611168265,0.6140630841255,-0.7890535593033
1775560381.063242,-420885347.139,-1068371061.441,-597891727.7592,839.9,1406.0,557.3,0.0006105122738518,-0.01679849810898,0.6140949726105,-0.7890531420708
1775560442.010143,-420834102.2167,-1068285303.06,-597857726.7998,840.4,1406.0,557.5,0.003411881392822,-0.0158081613481,0.6145029067993,-0.7887488007545
1775560503.024752,-420782822.387,-1068199531.756,-597823715.7659,841.0,1406.0,557.7,0.006303438916802,-0.01486553065479,0.615286052227,-0.7881385087967
1775560564.013562,-420731507.7192,-1068113747.5,-597789694.6445,841.6,1406.0,557.8,0.009219049476087,-0.01396198291332,0.6164167523384,-0.7872422933578
1775560625.040943,-420680158.2749,-1068027950.249,-597755663.461,842.1,1407.0,558.0,0.01231235358864,-0.01305780000985,0.6144081950188,-0.7887842059135
1775560686.195415,-420628774.1217,-1067942139.977,-597721622.2115,842.7,1407.0,558.1,0.01553184818476,-0.01220339350402,0.6084970831871,-0.7933102250099
1775560747.127389,-420577355.3208,-1067856316.666,-597687570.8451,843.3,1407.0,558.3,0.01880142465234,-0.01136375684291,0.6028304696083,-0.7975668311119
1775560808.01065,-420525901.9342,-1067770480.287,-597653509.3539,843.8,1407.0,558.5,0.02209027484059,-0.0105372434482,0.5973818302155,-0.8015834093094
1775560869.028319,-420474413.9034,-1067684630.298,-597619437.4437,844.4,1408.0,558.7,0.02544086799026,-0.009704192169011,0.5921351909637,-0.8053784966469
1775560930.036185,-420422891.5221,-1067598767.626,-597585355.63,845.0,1408.0,558.8,0.02882939577103,-0.008881493471563,0.5870858430862,-0.8089624047279
1775560990.99593,-420364224.9709,-1067524340.532,-597538810.0381,845.5,1408.0,559.6,0.03224443644285,-0.008048423565924,0.5822123289108,-0.8123573064804
1775561051.990001,-420312633.4782,-1067438452.973,-597504673.8464,846.1,1408.0,559.7,0.03570529818535,-0.007227811496705,0.5774917602539,-0.8155833482742
1775561112.904237,-420261007.6824,-1067352552.151,-597470527.4589,846.7,1408.0,559.9,0.03919594734907,-0.006428654771298,0.5729153156281,-0.8186515569687
1775561173.000249,-420210194.8909,-1067268046.751,-597436930.9815,847.2,1409.0,560.0,0.03618108853698,-0.009529232047498,0.5684221386909,-0.8218858838081
1775561234.037934,-420158501.2905,-1067182119.695,-597402764.4285,847.8,1409.0,560.2,0.03274096548557,-0.01297441031784,0.5640022754669,-0.8250219225883
1775561295.031816,-420106773.6065,-1067096179.341,-597368587.6612,848.3,1409.0,560.4,0.02986691147089,-0.01668573915958,0.5604822039604,-0.8274595141411
1775561355.984963,-420055011.9065,-1067010225.664,-597334400.6729,848.9,1409.0,560.5,0.02742382325232,-0.02064863778651,0.5577982068062,-0.8292663693428
1775561416.956163,-420003216.2449,-1066924258.633,-597300203.4529,849.4,1409.0,560.7,0.02533514797688,-0.02480160631239,0.5557861924171,-0.8305689096451
1775561477.08199,-419952236.6756,-1066839687.885,-597266556.8606,850.0,1410.0,560.9,0.02359211444855,-0.02906493842602,0.5544067025185,-0.8314035534859
1775561538.077636,-419900373.8317,-1066753694.278,-597232339.3166,850.5,1410.0,561.0,0.02206152863801,-0.03354749828577,0.5535383224487,-0.8318552970886
1775561598.971161,-419848477.0426,-1066667686.743,-597198111.227,851.1,1410.0,561.2,0.01718152686954,-0.03287418559194,0.5531975030899,-0.8322238922119
1775561659.902326,-419796546.6282,-1066581666.19,-597163873.1074,851.7,1410.0,561.4,0.01150073111057,-0.03093347325921,0.5533483028412,-0.8322959542274
1775561719.84787,-419745434.7627,-1066497042.739,-597130186.2745,852.2,1411.0,561.6,0.006128021981567,-0.02915019728243,0.553916990757,-0.8320388793945
1775561779.970374,-419694290.3888,-1066412406.201,-597096489.4839,852.7,1411.0,561.7,0.0007075712201186,-0.0273768901825,0.5551335811615,-0.8313102126122
1775561840.985053,-419642260.2768,-1066326345.522,-597062220.83,853.3,1411.0,561.9,-0.0048663681373,-0.02564232423902,0.5569000244141,-0.8301693201065
1775561901.835444,-419590196.6852,-1066240271.271,-597027941.8684,853.8,1411.0,562.1,-0.01041885279119,-0.02393317967653,0.5591683983803,-0.8286430835724
1775561961.976672,-419538954.0528,-1066155594.877,-596994214.8162,854.4,1411.0,562.2,-0.01589051261544,-0.02226723358035,0.5618377923965,-0.8267949819565
1775562022.976206,-419486824.2235,-1066069493.612,-596959915.3765,854.9,1412.0,562.4,-0.02145373634994,-0.02057218551636,0.5649621486664,-0.8245812654495
1775562084.222807,-419434661.0903,-1065983378.689,-596925605.6013,855.5,1412.0,562.6,-0.02704567462206,-0.01889294199646,0.5685079693794,-0.8220160007477
1775562144.944411,-419382464.7131,-1065897250.082,-596891285.4809,856.0,1412.0,562.7,-0.03267129138112,-0.01724966987967,0.5724399089813,-0.8191139101982
1775562206.091607,-419330235.1506,-1065811107.765,-596856955.0043,856.5,1412.0,562.9,-0.03825226053596,-0.01559984404594,0.5767410993576,-0.8158817887306
1775562266.975331,-419277972.4611,-1065724951.706,-596822614.161,857.1,1413.0,563.1,-0.04379158094525,-0.01393311005086,0.5813797712326,-0.8123335242271
1775562327.826155,-419225676.7023,-1065638781.884,-596788262.9468,857.6,1413.0,563.2,-0.04942478984594,-0.01229718700051,0.5863601565361,-0.8084477186203
1775562387.855686,-419174206.0974,-1065554011.257,-596754464.7381,858.2,1413.0,563.4,-0.0549142062664,-0.01066196430475,0.5915524363518,-0.8043236136436
1775562447.898079,-419122703.622,-1065469227.245,-596720656.4598,858.7,1413.0,563.6,-0.05721696093678,-0.007015415001661,0.596829354763,-0.8002947568893
1775562507.809582,-419071169.3332,-1065384429.821,-596686838.0961,859.2,1413.0,563.7,-0.05617236718535,-0.001299329916947,0.6021692156792,-0.7963888645172
1775562567.867627,-419019603.2718,-1065299618.967,-596653009.6548,859.7,1414.0,563.9,-0.05513037741184,0.004434339702129,0.6077366471291,-0.7922102808952
1775562627.81462,-418968005.4882,-1065214794.654,-596619171.1256,860.3,1414.0,564.1,-0.05380741134286,0.01013530604541,0.6138342618942,-0.7875338196754
1775562687.780768,-418916376.0784,-1065129956.815,-596585322.5557,860.8,1414.0,564.2,-0.04867120087147,0.01092923618853,0.6149034500122,-0.787023127079
1775562747.844689,-418864715.0761,-1065045105.448,-596551463.9047,861.3,1414.0,564.4,-0.04145386070013,0.009229510091245,0.6139016151428,-0.788239300251
1775562807.775402,-418813022.5136,-1064960240.542,-596517595.1341,861.9,1415.0,564.6,-0.03401178494096,0.00749795883894,0.6135522723198,-0.788885653019
1775562867.781553,-418761298.4429,-1064875362.078,-596483716.237,862.4,1415.0,564.7,-0.02638013474643,0.005769107490778,0.6138285398483,-0.7889773845673
1775562927.866775,-418709542.9187,-1064790470.028,-596449827.2007,862.9,1415.0,564.9,-0.01859610155225,0.004010404925793,0.6146433949471,-0.7885756492615
1775562987.953569,-418657755.9903,-1064705564.363,-596415928.0204,863.4,1415.0,565.1,-0.01065964158624,0.002241596346721,0.6159570217133,-0.7877044677734
1775563049.791788,-418605073.6349,-1064619229.07,-596381453.1791,864.0,1416.0,565.3,-0.002418037271127,0.0004312062519602,0.6157932281494,-0.7879039645195
1775563109.859406,-418552359.0392,-1064532880.088,-596346968.133,864.5,1416.0,565.4,0.005988241638988,-0.001635906402953,0.6102505326271,-0.7921841740608
1775563169.891784,-418500477.1773,-1064447932.955,-596313038.1957,865.0,1416.0,565.6,0.01441472861916,-0.003629226004705,0.6051364541054,-0.7959830164909
1775563229.761435,-418448564.1234,-1064362972.108,-596279098.0753,865.5,1416.0,565.8,0.02290830202401,-0.005617398768663,0.6003768444061,-0.7993693351746
1775563289.846088,-418396619.9251,-1064277997.519,-596245147.7629,866.1,1416.0,566.0,0.03149511665106,-0.00759165501222,0.5959409475327,-0.8023744821548
1775563349.834744,-418344644.6383,-1064193009.165,-596211187.2496,866.6,1417.0,566.1,0.04013755172491,-0.00958308391273,0.5918119549751,-0.8050190806389
1775563409.763884,-418292638.2815,-1064108007.026,-596177216.5496,867.1,1417.0,566.3,0.04344875365496,-0.01492831856012,0.5878803730011,-0.8076422810555
1775563469.876307,-418240600.8921,-1064022991.091,-596143235.6312,867.6,1417.0,566.5,0.04230926185846,-0.0172974858433,0.5843388438225,-0.8102214932442
1775563529.807934,-418188532.0582,-1063937961.549,-596109244.5465,868.2,1417.0,566.6,-0.01773194596171,0.005907385610044,0.5803300738335,-0.8141668438911
1775563589.773949,-418136431.2486,-1063852919.484,-596075243.2106,868.7,1418.0,566.8,-0.2345881015062,0.1423410326242,0.5595726370811,-0.7820395827293
1775563649.818738,-418084300.6187,-1063767864.032,-596041231.5636,869.2,1418.0,567.0,-0.4251000881195,0.2652812898159,0.5193220973015,-0.6922573447227
1775563709.785918,-418032140.303,-1063682794.771,-596007209.8131,869.7,1418.0,567.1,-0.5994218587875,0.3663065135479,0.4489303827286,-0.5522449612617
1775563769.809448,-417979950.295,-1063597711.061,-595973177.9228,870.1,1418.0,567.3,-0.7388415932655,0.441587805748,0.3369917273521,-0.3815099298954
1775563829.720109,-417927730.355,-1063512612.426,-595939135.6588,870.6,1419.0,567.5,-0.827984213829,0.4943110942841,0.1933673173189,-0.1808530241251
1775563889.733813,-417875478.4384,-1063427499.034,-595905083.0523,871.2,1419.0,567.7,-0.8529890775681,0.493095934391,0.1290607899427,-0.1122915819287
1775563949.881532,-417823195.1889,-1063342371.641,-595871020.1773,871.7,1419.0,567.8,-0.8625687360764,0.477924823761,0.1240609884262,-0.1103264242411
1775564009.773364,-417770881.4819,-1063257230.186,-595836946.8493,872.2,1419.0,568.0,-0.8626762628555,0.4802391827106,0.1205278709531,-0.103116504848
1775564069.81134,-417718537.3485,-1063172074.64,-595802863.207,872.7,1419.0,568.2,-0.8624455928802,0.4833831191063,0.1171500459313,-0.09383080899715
1775564129.691885,-417666162.8134,-1063086904.979,-595768769.2439,873.2,1420.0,568.3,-0.861642062664,0.487157523632,0.1141372993588,-0.08498965203762
1775564189.771464,-417613757.9289,-1063001721.179,-595734664.9471,873.7,1420.0,568.5,-0.8602735996246,0.491615653038,0.1114408373833,-0.07631687819958
1775564249.738357,-417561322.6668,-1062916523.234,-595700550.3265,874.2,1420.0,568.7,-0.8575853705406,0.4953906536102,0.117591843009,-0.0728534758091
1775564309.749897,-417508857.1328,-1062831311.107,-595666425.3564,874.7,1420.0,568.9,-0.8541786670685,0.4994971454144,0.1255478858948,-0.07154825329781
1775564369.802702,-417456361.3679,-1062746084.775,-595632290.0046,875.2,1421.0,569.0,-0.8501617312431,0.5044338107109,0.1304032504559,-0.075937718153
1775564429.703008,-417403835.4368,-1062660844.208,-595598144.3458,875.7,1421.0,569.2,-0.8496608734131,0.5031669735909,0.1346024870872,-0.08235011994839
1775564489.731828,-417351279.3945,-1062575589.382,-595563988.3214,876.2,1421.0,569.4,-0.8494254946709,0.501250743866,0.1388638317585,-0.08911158889532
1775564549.732864,-417298693.3435,-1062490320.265,-595529821.9103,876.7,1421.0,569.6,-0.8498719334602,0.5001703500748,0.1376772671938,-0.09269449114799
1775564609.731564,-417246077.3268,-1062405036.833,-595495645.1024,877.2,1422.0,569.7,-0.8509191274643,0.4998641312122,0.1317096799612,-0.0934080556035
1775564669.764122,-417193431.3498,-1062319739.071,-595461457.8923,877.7,1422.0,569.9,-0.8516862988472,0.4999611973763,0.1258053332567,-0.09403327852488
1775564729.687391,-417140755.4574,-1062234426.951,-595427260.2744,878.2,1422.0,570.1,-0.8521889448166,0.5004234313965,0.1199889704585,-0.09462063014507
1775564789.661478,-417088049.6985,-1062149100.454,-595393052.2367,878.7,1422.0,570.3,-0.8524277806282,0.5012182593346,0.1145752668381,-0.09497155994177
1775564849.751324,-417035314.1207,-1062063759.553,-595358833.7726,879.2,1423.0,570.4,-0.8524211645126,0.502337038517,0.1096592396498,-0.09492386877537
1775564909.655082,-416982548.7713,-1061978404.225,-595324604.8746,879.7,1423.0,570.6,-0.8521849513054,0.5037608146667,0.1051931902766,-0.09455285966396
1775564969.646658,-416929753.6956,-1061893034.445,-595290365.5305,880.2,1423.0,570.8,-0.8517666459084,0.5054324269295,0.1010148450732,-0.09395548701286
1775565029.555304,-416876928.8907,-1061807650.202,-595256115.7419,880.7,1423.0,570.9,-0.8506531715393,0.506544470787,0.1017254143953,-0.09723083674908
1775565089.602388,-416824074.4687,-1061722251.457,-595221855.5169,881.2,1424.0,571.1,-0.8499346375465,0.5069791078568,0.1071780174971,-0.09537397325039
1775565149.930269,-416771190.4682,-1061636838.187,-595187584.83,881.7,1424.0,571.3,-0.8491936922073,0.5074985027313,0.1134651303291,-0.09187500178814
1775565209.589019,-416718276.921,-1061551410.373,-595153303.6915,882.2,1424.0,571.5,-0.8502268791199,0.5049147605896,0.1194596067071,-0.0889088883996
1775565269.588615,-416665333.8725,-1061465967.987,-595119012.1067,882.7,1424.0,571.6,-0.8537749052048,0.4979260265827,0.1249757409096,-0.0867133140564
1775565329.645049,-416612361.373,-1061380511.008,-595084710.0223,883.2,1424.0,571.8,-0.8569452166557,0.4913304746151,0.1306380033493,-0.08469366282225
1775565389.641858,-416559359.4637,-1061295039.413,-595050397.4233,883.7,1425.0,572.0,-0.8593659996986,0.4857323169708,0.1365427821875,-0.0831281170249
1775565449.660307,-416506328.1744,-1061209553.179,-595016074.2918,884.2,1425.0,572.2,-0.8610417246819,0.4810802936554,0.1413363516331,-0.08481132984161
1775565509.801305,-416453267.4745,-1061124052.305,-594981740.5377,884.7,1425.0,572.4,-0.8609748482704,0.4789453744888,0.1305118203163,-0.1109069138765
1775565569.694036,-416400176.2636,-1061038536.511,-594947394.6627,885.2,1425.0,572.5,-0.7401120066643,0.5902070403099,0.05726872012019,-0.3171909749508
1775565629.625061,-416347055.6327,-1060953005.11,-594913038.9928,885.7,1426.0,572.7,-0.570631146431,0.650613963604,0.007142293732613,-0.5010294914246
1775565689.608848,-416293906.1718,-1060867458.409,-594878673.636,886.1,1426.0,572.9,-0.3651813566685,0.6627615690231,-0.04251904040575,-0.6523663401604
1775565869.41547,-416137836.6043,-1060616439.839,-594777808.9356,887.5,1427.0,573.4,-0.06167831271887,0.6200848221779,-0.105263248086,-0.7749904990196
1775565929.59415,-416081021.7819,-1060525128.752,-594741107.259,888.0,1427.0,573.6,-0.06294697523117,0.6269926428795,-0.1156173720956,-0.7678219079971
1775565989.51771,-416027728.2694,-1060439509.978,-594706688.8159,888.5,1427.0,573.8,-0.05805181339383,0.6294078230858,-0.1298739761114,-0.7639427781105
1775566049.558089,-415974405.8352,-1060353876.348,-594672259.7163,889.0,1427.0,573.9,-0.05117833986878,0.6321569085121,-0.1419303864241,-0.7600093483925
1775566109.546506,-415921054.5387,-1060268227.839,-594637819.9012,889.5,1428.0,574.1,-0.04763548076153,0.6379447579384,-0.1411143392324,-0.7555422186852
